client_id,mobile_no,teamrank,team,bib,name,distance,gender,chiptime,starttime,split1distance,split1,split2distance,split2,split3distance,split3,split4distance,split4
342,9000000342,223,Team Stride,342,Bala Krishnan,10K,F,01:13:52,06:00:00,2.5,00:17:59,5,00:36:44,7.5,00:54:15,10,01:13:52
343,9000000343,291,Team Stride,343,Saranya Murugan,10K,F,01:22:56,06:00:00,2.5,00:21:08,5,00:39:13,7.5,01:01:06,10,01:22:56
344,9000000344,252,Team Endurance,344,Vijay Pillai,Half Marathon,F,03:00:22,06:00:00,5,00:43:59,10,01:28:45,15,02:08:42,21.1,03:00:22
345,9000000345,254,Team Stride,345,Senthil Iyer,10K,M,01:18:13,06:00:00,2.5,00:18:32,5,00:36:48,7.5,00:56:49,10,01:18:13
346,9000000346,54,Team Endurance,346,Anitha Rajan,Half Marathon,F,01:51:08,06:00:00,5,00:25:02,10,00:51:28,15,01:17:36,21.1,01:51:08
347,9000000347,103,Team Stride,347,Prakash Arumugam,10K,F,00:57:57,06:00:00,2.5,00:14:09,5,00:27:23,7.5,00:41:54,10,00:57:57
348,9000000348,102,Team Sprint,348,Kumar Devi,5K,M,00:30:07,06:00:00,1.25,00:07:38,2.5,00:14:48,3.75,00:22:12,5,00:30:07
349,9000000349,118,Team Stride,349,Kumar Iyengar,10K,M,00:59:51,06:00:00,2.5,00:14:33,5,00:29:44,7.5,00:45:03,10,00:59:51
350,9000000350,29,Team Stride,350,Priya Raj,10K,F,00:48:59,06:00:00,2.5,00:13:12,5,00:24:51,7.5,00:37:03,10,00:48:59
351,9000000351,218,Team Endurance,351,Revathi Iyer,Half Marathon,F,02:49:04,06:00:00,5,00:38:03,10,01:16:53,15,01:58:07,21.1,02:49:04
352,9000000352,284,Team Endurance,352,Ashok Arumugam,Half Marathon,M,03:10:27,06:00:00,5,00:49:24,10,01:31:00,15,02:12:59,21.1,03:10:27
353,9000000353,204,Team Sprint,353,Arun Annamalai,5K,F,00:38:30,06:00:00,1.25,00:08:48,2.5,00:19:29,3.75,00:28:38,5,00:38:30
354,9000000354,20,Team Endurance,354,Ramesh Sundaram,Half Marathon,M,01:38:19,06:00:00,5,00:21:47,10,00:44:26,15,01:10:21,21.1,01:38:19
355,9000000355,175,Team Stride,355,Rajan Natarajan,10K,M,01:06:24,06:00:00,2.5,00:17:48,5,00:33:16,7.5,00:48:24,10,01:06:24
356,9000000356,28,Team Stride,356,Lakshmi Krishnan,10K,F,00:48:54,06:00:00,2.5,00:13:22,5,00:23:23,7.5,00:37:56,10,00:48:54
357,9000000357,14,Team Sprint,357,Saranya Ramasamy,5K,F,00:21:42,06:00:00,1.25,00:05:11,2.5,00:10:42,3.75,00:16:25,5,00:21:42
358,9000000358,303,Team Stride,358,Kumar Sundaram,10K,M,01:24:52,06:00:00,2.5,00:22:57,5,00:42:54,7.5,01:03:41,10,01:24:52
359,9000000359,184,Team Sprint,359,Ramesh Natarajan,5K,F,00:36:16,06:00:00,1.25,00:09:05,2.5,00:18:06,3.75,00:27:20,5,00:36:16
360,9000000360,189,Team Sprint,360,Divya Krishnan,5K,M,00:37:09,06:00:00,1.25,00:09:13,2.5,00:17:29,3.75,00:27:29,5,00:37:09
361,9000000361,317,Team Sprint,361,Manoj Iyengar,5K,M,00:49:06,06:00:00,1.25,00:11:07,2.5,00:24:18,3.75,00:36:15,5,00:49:06
362,9000000362,194,Team Endurance,362,Prabu Krishnan,Half Marathon,M,02:42:30,06:00:00,5,00:41:35,10,01:20:12,15,01:55:36,21.1,02:42:30
363,9000000363,84,Team Stride,363,Kumar Raj,10K,F,00:55:44,06:00:00,2.5,00:14:15,5,00:27:04,7.5,00:42:19,10,00:55:44
364,9000000364,27,Team Stride,364,Geetha Iyengar,10K,M,00:48:52,06:00:00,2.5,00:13:36,5,00:24:39,7.5,00:35:51,10,00:48:52
365,9000000365,189,Team Endurance,365,Ramesh Rajan,Half Marathon,M,02:39:20,06:00:00,5,00:35:22,10,01:15:31,15,01:52:31,21.1,02:39:20
366,9000000366,45,Team Stride,366,Thenmozhi Murugan,10K,F,00:50:28,06:00:00,2.5,00:13:17,5,00:26:03,7.5,00:37:29,10,00:50:28
367,9000000367,331,Team Endurance,367,Vijay Nair,Half Marathon,M,03:26:14,06:00:00,5,00:52:08,10,01:35:18,15,02:26:08,21.1,03:26:14
368,9000000368,56,Team Sprint,368,Suresh Kumar,5K,M,00:26:20,06:00:00,1.25,00:06:54,2.5,00:12:40,3.75,00:19:39,5,00:26:20
369,9000000369,36,Team Stride,369,Geetha Reddy,10K,M,00:49:40,06:00:00,2.5,00:12:10,5,00:24:34,7.5,00:36:22,10,00:49:40
370,9000000370,225,Team Endurance,370,Senthil Reddy,Half Marathon,M,02:51:14,06:00:00,5,00:41:06,10,01:22:17,15,02:00:28,21.1,02:51:14
371,9000000371,35,Team Stride,371,Vijay Rajan,10K,M,00:49:38,06:00:00,2.5,00:13:26,5,00:25:29,7.5,00:37:50,10,00:49:38
372,9000000372,133,Team Stride,372,Sangeetha Subramanian,10K,M,01:01:03,06:00:00,2.5,00:15:19,5,00:30:44,7.5,00:47:36,10,01:01:03
373,9000000373,211,Team Stride,373,Prakash Iyengar,10K,M,01:12:33,06:00:00,2.5,00:18:02,5,00:35:44,7.5,00:56:24,10,01:12:33
374,9000000374,61,Team Stride,374,Harish Iyer,10K,M,00:53:11,06:00:00,2.5,00:13:10,5,00:26:41,7.5,00:40:02,10,00:53:11
375,9000000375,295,Team Stride,375,Harish Sundaram,10K,M,01:23:53,06:00:00,2.5,00:21:51,5,00:43:47,7.5,01:03:49,10,01:23:53
376,9000000376,142,Team Stride,376,Harish Sundaram,10K,M,01:01:48,06:00:00,2.5,00:16:34,5,00:30:01,7.5,00:46:17,10,01:01:48
377,9000000377,217,Team Endurance,377,Ramesh Raj,Half Marathon,F,02:49:02,06:00:00,5,00:43:39,10,01:18:25,15,01:57:27,21.1,02:49:02
378,9000000378,306,Team Stride,378,Dinesh Iyengar,10K,M,01:25:35,06:00:00,2.5,00:23:39,5,00:45:16,7.5,01:05:34,10,01:25:35
379,9000000379,11,Team Sprint,379,Padma Reddy,5K,F,00:21:21,06:00:00,1.25,00:05:35,2.5,00:10:55,3.75,00:15:59,5,00:21:21
380,9000000380,234,Team Endurance,380,Rekha Pandian,Half Marathon,M,02:54:33,06:00:00,5,00:41:45,10,01:23:26,15,02:06:50,21.1,02:54:33
381,9000000381,46,Team Stride,381,Ganesh Iyengar,10K,M,00:50:35,06:00:00,2.5,00:13:19,5,00:24:38,7.5,00:38:09,10,00:50:35
382,9000000382,156,Team Sprint,382,Suganya Murugan,5K,M,00:34:18,06:00:00,1.25,00:08:39,2.5,00:17:57,3.75,00:25:30,5,00:34:18
383,9000000383,249,Team Endurance,383,Dinesh Nair,Half Marathon,M,02:59:45,06:00:00,5,00:42:01,10,01:27:50,15,02:03:32,21.1,02:59:45
384,9000000384,302,Team Stride,384,Priya Sundaram,10K,M,01:24:50,06:00:00,2.5,00:18:52,5,00:44:44,7.5,01:01:28,10,01:24:50
385,9000000385,210,Team Sprint,385,Suganya Krishnan,5K,M,00:39:17,06:00:00,1.25,00:10:49,2.5,00:20:00,3.75,00:30:02,5,00:39:17
386,9000000386,196,Team Sprint,386,Senthil Reddy,5K,F,00:37:50,06:00:00,1.25,00:08:48,2.5,00:19:39,3.75,00:27:51,5,00:37:50
387,9000000387,121,Team Endurance,387,Ganesh Ramasamy,Half Marathon,F,02:13:11,06:00:00,5,00:32:17,10,01:01:44,15,01:31:17,21.1,02:13:11
388,9000000388,99,Team Endurance,388,Anitha Subramanian,Half Marathon,F,02:05:36,06:00:00,5,00:31:21,10,00:58:01,15,01:25:43,21.1,02:05:36
389,9000000389,70,Team Endurance,389,Dinesh Sharma,Half Marathon,M,01:57:53,06:00:00,5,00:30:12,10,00:54:22,15,01:21:31,21.1,01:57:53
390,9000000390,256,Team Endurance,390,Harish Rajan,Half Marathon,F,03:01:26,06:00:00,5,00:40:38,10,01:24:38,15,02:07:39,21.1,03:01:26
391,9000000391,263,Team Sprint,391,Dinesh Arumugam,5K,M,00:44:26,06:00:00,1.25,00:11:35,2.5,00:21:15,3.75,00:34:33,5,00:44:26
392,9000000392,118,Team Endurance,392,Priya Ramasamy,Half Marathon,M,02:12:53,06:00:00,5,00:34:25,10,01:00:50,15,01:34:41,21.1,02:12:53
393,9000000393,137,Team Stride,393,Bala Raj,10K,F,01:01:17,06:00:00,2.5,00:16:43,5,00:30:33,7.5,00:46:30,10,01:01:17
394,9000000394,85,Team Sprint,394,Siva Pillai,5K,M,00:29:03,06:00:00,1.25,00:07:42,2.5,00:14:09,3.75,00:21:24,5,00:29:03
395,9000000395,205,Team Stride,395,Prabu Reddy,10K,M,01:12:01,06:00:00,2.5,00:16:05,5,00:37:10,7.5,00:54:40,10,01:12:01
396,9000000396,72,Team Stride,396,Deepa Selvan,10K,F,00:53:56,06:00:00,2.5,00:12:37,5,00:27:44,7.5,00:41:35,10,00:53:56
397,9000000397,257,Team Endurance,397,Dinesh Devi,Half Marathon,M,03:01:42,06:00:00,5,00:40:14,10,01:30:08,15,02:07:21,21.1,03:01:42
398,9000000398,245,Team Endurance,398,Senthil Pillai,Half Marathon,M,02:58:07,06:00:00,5,00:45:09,10,01:28:28,15,02:01:26,21.1,02:58:07
399,9000000399,105,Team Sprint,399,Vignesh Iyengar,5K,M,00:30:14,06:00:00,1.25,00:08:10,2.5,00:15:38,3.75,00:22:06,5,00:30:14
400,9000000400,171,Team Endurance,400,Ashok Natarajan,Half Marathon,F,02:32:25,06:00:00,5,00:38:05,10,01:15:14,15,01:45:50,21.1,02:32:25
401,9000000401,120,Team Endurance,401,Prabu Kumar,Half Marathon,F,02:13:10,06:00:00,5,00:29:29,10,01:01:54,15,01:34:34,21.1,02:13:10
402,9000000402,290,Team Endurance,402,Thenmozhi Selvan,Half Marathon,M,03:12:39,06:00:00,5,00:49:32,10,01:29:55,15,02:15:22,21.1,03:12:39
403,9000000403,24,Team Endurance,403,Ashok Rajan,Half Marathon,M,01:39:54,06:00:00,5,00:24:32,10,00:47:34,15,01:12:22,21.1,01:39:54
404,9000000404,3,Team Endurance,404,Suganya Sundaram,Half Marathon,M,01:31:16,06:00:00,5,00:20:34,10,00:43:22,15,01:03:18,21.1,01:31:16
405,9000000405,172,Team Endurance,405,Divya Selvan,Half Marathon,M,02:32:34,06:00:00,5,00:38:30,10,01:11:10,15,01:49:19,21.1,02:32:34
406,9000000406,318,Team Stride,406,Kowsalya Iyer,10K,F,01:27:24,06:00:00,2.5,00:22:37,5,00:44:50,7.5,01:03:00,10,01:27:24
407,9000000407,214,Team Endurance,407,Priya Pillai,Half Marathon,M,02:46:52,06:00:00,5,00:38:57,10,01:17:33,15,01:59:05,21.1,02:46:52
408,9000000408,54,Team Stride,408,Kumar Devi,10K,F,00:51:49,06:00:00,2.5,00:12:00,5,00:26:15,7.5,00:39:17,10,00:51:49
409,9000000409,26,Team Sprint,409,Manoj Nair,5K,M,00:22:30,06:00:00,1.25,00:05:29,2.5,00:11:09,3.75,00:16:38,5,00:22:30
410,9000000410,274,Team Stride,410,Siva Sharma,10K,M,01:21:42,06:00:00,2.5,00:19:56,5,00:38:51,7.5,01:03:38,10,01:21:42
411,9000000411,115,Team Stride,411,Harish Iyengar,10K,F,00:59:33,06:00:00,2.5,00:14:48,5,00:31:19,7.5,00:42:54,10,00:59:33
412,9000000412,190,Team Sprint,412,Nithya Selvan,5K,F,00:37:16,06:00:00,1.25,00:09:03,2.5,00:18:30,3.75,00:27:25,5,00:37:16
413,9000000413,86,Team Sprint,413,Malathi Nair,5K,F,00:29:03,06:00:00,1.25,00:06:57,2.5,00:14:40,3.75,00:21:54,5,00:29:03
414,9000000414,49,Team Endurance,414,Kavitha Kumar,Half Marathon,F,01:48:05,06:00:00,5,00:24:54,10,00:50:34,15,01:14:46,21.1,01:48:05
415,9000000415,130,Team Sprint,415,Priya Iyer,5K,F,00:31:54,06:00:00,1.25,00:08:17,2.5,00:15:53,3.75,00:23:16,5,00:31:54
416,9000000416,22,Team Sprint,416,Geetha Krishnan,5K,M,00:22:20,06:00:00,1.25,00:05:49,2.5,00:11:44,3.75,00:17:16,5,00:22:20
417,9000000417,140,Team Stride,417,Rekha Rajan,10K,M,01:01:40,06:00:00,2.5,00:16:24,5,00:31:32,7.5,00:46:45,10,01:01:40
418,9000000418,138,Team Endurance,418,Meena Annamalai,Half Marathon,F,02:20:27,06:00:00,5,00:36:11,10,01:05:47,15,01:37:03,21.1,02:20:27
419,9000000419,111,Team Endurance,419,Rajan Devi,Half Marathon,F,02:08:54,06:00:00,5,00:33:17,10,01:01:05,15,01:30:35,21.1,02:08:54
420,9000000420,85,Team Stride,420,Malathi Subramanian,10K,F,00:55:46,06:00:00,2.5,00:15:34,5,00:27:27,7.5,00:42:30,10,00:55:46
421,9000000421,167,Team Sprint,421,Vignesh Krishnan,5K,F,00:34:57,06:00:00,1.25,00:09:36,2.5,00:18:00,3.75,00:26:50,5,00:34:57
422,9000000422,280,Team Stride,422,Indira Pandian,10K,M,01:22:05,06:00:00,2.5,00:22:07,5,00:42:19,7.5,01:02:27,10,01:22:05
423,9000000423,170,Team Stride,423,Suresh Iyer,10K,F,01:05:39,06:00:00,2.5,00:16:47,5,00:33:57,7.5,00:49:20,10,01:05:39
424,9000000424,230,Team Endurance,424,Vijay Iyengar,Half Marathon,F,02:53:30,06:00:00,5,00:41:50,10,01:21:12,15,02:05:56,21.1,02:53:30
425,9000000425,300,Team Sprint,425,Prabu Natarajan,5K,F,00:47:32,06:00:00,1.25,00:10:46,2.5,00:24:42,3.75,00:36:47,5,00:47:32
426,9000000426,338,Team Stride,426,Mythili Kumar,10K,F,01:29:38,06:00:00,2.5,00:20:48,5,00:45:00,7.5,01:05:25,10,01:29:38
427,9000000427,268,Team Stride,427,Sangeetha Iyer,10K,F,01:21:06,06:00:00,2.5,00:21:59,5,00:40:16,7.5,01:01:42,10,01:21:06
428,9000000428,2,Team Endurance,428,Ramesh Ramasamy,Half Marathon,F,01:31:04,06:00:00,5,00:22:38,10,00:43:12,15,01:06:01,21.1,01:31:04
429,9000000429,290,Team Stride,429,Sangeetha Murugan,10K,M,01:22:51,06:00:00,2.5,00:20:26,5,00:39:12,7.5,01:00:18,10,01:22:51
430,9000000430,104,Team Sprint,430,Ramesh Ramasamy,5K,M,00:30:13,06:00:00,1.25,00:07:24,2.5,00:15:13,3.75,00:22:46,5,00:30:13
431,9000000431,254,Team Endurance,431,Karthik Raj,Half Marathon,F,03:00:34,06:00:00,5,00:44:35,10,01:24:02,15,02:02:58,21.1,03:00:34
432,9000000432,37,Team Endurance,432,Indira Devi,Half Marathon,M,01:44:08,06:00:00,5,00:23:58,10,00:46:52,15,01:11:56,21.1,01:44:08
433,9000000433,74,Team Stride,433,Revathi Reddy,10K,F,00:54:10,06:00:00,2.5,00:12:09,5,00:26:50,7.5,00:41:16,10,00:54:10
434,9000000434,84,Team Sprint,434,Kumar Raj,5K,F,00:29:01,06:00:00,1.25,00:07:19,2.5,00:13:44,3.75,00:22:26,5,00:29:01
435,9000000435,44,Team Endurance,435,Kumar Murugan,Half Marathon,F,01:45:45,06:00:00,5,00:27:26,10,00:50:05,15,01:13:25,21.1,01:45:45
436,9000000436,38,Team Sprint,436,Rekha Nair,5K,M,00:23:39,06:00:00,1.25,00:05:27,2.5,00:11:18,3.75,00:17:56,5,00:23:39
437,9000000437,288,Team Stride,437,Dinesh Rajan,10K,M,01:22:46,06:00:00,2.5,00:21:49,5,00:43:41,7.5,01:01:27,10,01:22:46
438,9000000438,83,Team Stride,438,Nithya Nair,10K,M,00:55:36,06:00:00,2.5,00:15:12,5,00:27:37,7.5,00:43:05,10,00:55:36
439,9000000439,158,Team Stride,439,Siva Reddy,10K,M,01:03:35,06:00:00,2.5,00:15:25,5,00:30:11,7.5,00:49:27,10,01:03:35
440,9000000440,97,Team Sprint,440,Padma Pillai,5K,M,00:29:37,06:00:00,1.25,00:08:04,2.5,00:14:09,3.75,00:22:51,5,00:29:37
441,9000000441,225,Team Sprint,441,Vijay Reddy,5K,M,00:40:38,06:00:00,1.25,00:09:13,2.5,00:21:31,3.75,00:30:12,5,00:40:38
442,9000000442,113,Team Stride,442,Saravanan Krishnan,10K,M,00:59:22,06:00:00,2.5,00:13:30,5,00:31:23,7.5,00:45:43,10,00:59:22
443,9000000443,275,Team Endurance,443,Suresh Pillai,Half Marathon,F,03:07:58,06:00:00,5,00:47:02,10,01:33:46,15,02:12:10,21.1,03:07:58
444,9000000444,191,Team Stride,444,Deepa Arumugam,10K,F,01:08:24,06:00:00,2.5,00:17:59,5,00:33:53,7.5,00:50:48,10,01:08:24
445,9000000445,62,Team Sprint,445,Divya Iyengar,5K,M,00:26:56,06:00:00,1.25,00:06:17,2.5,00:13:24,3.75,00:19:38,5,00:26:56
446,9000000446,325,Team Stride,446,Arun Raj,10K,F,01:28:17,06:00:00,2.5,00:20:25,5,00:46:07,7.5,01:07:37,10,01:28:17
447,9000000447,152,Team Stride,447,Prabu Pandian,10K,M,01:03:01,06:00:00,2.5,00:13:59,5,00:32:06,7.5,00:47:41,10,01:03:01
448,9000000448,262,Team Stride,448,Meena Ramasamy,10K,F,01:19:30,06:00:00,2.5,00:21:57,5,00:41:36,7.5,00:58:23,10,01:19:30
449,9000000449,188,Team Sprint,449,Ganesh Nair,5K,M,00:36:40,06:00:00,1.25,00:08:12,2.5,00:18:32,3.75,00:27:22,5,00:36:40
450,9000000450,81,Team Sprint,450,Nithya Nair,5K,F,00:28:34,06:00:00,1.25,00:07:26,2.5,00:14:55,3.75,00:20:59,5,00:28:34
451,9000000451,315,Team Sprint,451,Anitha Iyer,5K,M,00:48:52,06:00:00,1.25,00:10:52,2.5,00:24:15,3.75,00:36:45,5,00:48:52
452,9000000452,18,Team Endurance,452,Arun Rajan,Half Marathon,M,01:36:56,06:00:00,5,00:24:15,10,00:47:22,15,01:06:35,21.1,01:36:56
453,9000000453,49,Team Stride,453,Suresh Selvan,10K,F,00:51:18,06:00:00,2.5,00:14:20,5,00:24:49,7.5,00:39:45,10,00:51:18
454,9000000454,239,Team Endurance,454,Kavitha Arumugam,Half Marathon,M,02:56:36,06:00:00,5,00:42:55,10,01:24:34,15,02:06:54,21.1,02:56:36
455,9000000455,159,Team Sprint,455,Ramesh Rajan,5K,M,00:34:27,06:00:00,1.25,00:09:16,2.5,00:16:40,3.75,00:26:36,5,00:34:27
456,9000000456,306,Team Sprint,456,Divya Murugan,5K,F,00:48:18,06:00:00,1.25,00:13:28,2.5,00:24:12,3.75,00:35:58,5,00:48:18
457,9000000457,93,Team Sprint,457,Ganesh Annamalai,5K,M,00:29:26,06:00:00,1.25,00:06:57,2.5,00:14:49,3.75,00:22:14,5,00:29:26
458,9000000458,12,Team Sprint,458,Divya Arumugam,5K,M,00:21:30,06:00:00,1.25,00:05:40,2.5,00:10:19,3.75,00:16:21,5,00:21:30
459,9000000459,3,Team Stride,459,Divya Annamalai,10K,F,00:45:14,06:00:00,2.5,00:11:27,5,00:21:23,7.5,00:33:30,10,00:45:14
460,9000000460,123,Team Endurance,460,Kavitha Devi,Half Marathon,M,02:15:32,06:00:00,5,00:33:18,10,01:03:34,15,01:35:43,21.1,02:15:32
461,9000000461,288,Team Sprint,461,Bala Krishnan,5K,M,00:46:19,06:00:00,1.25,00:12:07,2.5,00:22:54,3.75,00:34:10,5,00:46:19
462,9000000462,71,Team Stride,462,Indira Pillai,10K,M,00:53:55,06:00:00,2.5,00:12:27,5,00:27:04,7.5,00:39:35,10,00:53:55
463,9000000463,328,Team Stride,463,Deepa Arumugam,10K,M,01:28:29,06:00:00,2.5,00:20:39,5,00:46:08,7.5,01:04:28,10,01:28:29
464,9000000464,82,Team Sprint,464,Bala Devi,5K,F,00:28:56,06:00:00,1.25,00:07:10,2.5,00:13:41,3.75,00:21:32,5,00:28:56
465,9000000465,52,Team Sprint,465,Mythili Pandian,5K,M,00:25:30,06:00:00,1.25,00:06:14,2.5,00:12:47,3.75,00:18:57,5,00:25:30
466,9000000466,286,Team Endurance,466,Saranya Pandian,Half Marathon,M,03:11:12,06:00:00,5,00:44:00,10,01:29:11,15,02:10:46,21.1,03:11:12
467,9000000467,164,Team Endurance,467,Manoj Natarajan,Half Marathon,M,02:30:19,06:00:00,5,00:35:46,10,01:10:25,15,01:46:14,21.1,02:30:19
468,9000000468,205,Team Sprint,468,Arun Devi,5K,F,00:38:49,06:00:00,1.25,00:10:28,2.5,00:18:21,3.75,00:28:49,5,00:38:49
469,9000000469,226,Team Stride,469,Vignesh Ramasamy,10K,M,01:14:11,06:00:00,2.5,00:19:00,5,00:35:02,7.5,00:53:44,10,01:14:11
470,9000000470,213,Team Endurance,470,Malathi Pandian,Half Marathon,M,02:46:34,06:00:00,5,00:42:00,10,01:19:50,15,01:58:51,21.1,02:46:34
471,9000000471,4,Team Endurance,471,Deepa Devi,Half Marathon,F,01:31:19,06:00:00,5,00:20:52,10,00:42:02,15,01:06:14,21.1,01:31:19
472,9000000472,41,Team Sprint,472,Suresh Selvan,5K,F,00:23:49,06:00:00,1.25,00:05:40,2.5,00:12:29,3.75,00:17:27,5,00:23:49
473,9000000473,25,Team Endurance,473,Anitha Selvan,Half Marathon,M,01:40:16,06:00:00,5,00:22:49,10,00:48:50,15,01:11:55,21.1,01:40:16
474,9000000474,265,Team Endurance,474,Bala Reddy,Half Marathon,F,03:04:20,06:00:00,5,00:46:06,10,01:31:22,15,02:11:45,21.1,03:04:20
475,9000000475,79,Team Stride,475,Nithya Rajan,10K,F,00:55:10,06:00:00,2.5,00:14:27,5,00:27:14,7.5,00:40:30,10,00:55:10
476,9000000476,203,Team Endurance,476,Prakash Rajan,Half Marathon,M,02:44:29,06:00:00,5,00:38:18,10,01:16:20,15,01:55:40,21.1,02:44:29
477,9000000477,15,Team Endurance,477,Suganya Rajan,Half Marathon,M,01:34:55,06:00:00,5,00:23:20,10,00:44:10,15,01:06:15,21.1,01:34:55
478,9000000478,311,Team Sprint,478,Padma Nair,5K,M,00:48:29,06:00:00,1.25,00:13:14,2.5,00:24:08,3.75,00:37:14,5,00:48:29
479,9000000479,137,Team Endurance,479,Anitha Iyer,Half Marathon,F,02:20:24,06:00:00,5,00:34:56,10,01:08:31,15,01:37:43,21.1,02:20:24
480,9000000480,221,Team Endurance,480,Bala Pillai,Half Marathon,F,02:49:31,06:00:00,5,00:38:40,10,01:18:56,15,01:55:39,21.1,02:49:31
481,9000000481,207,Team Endurance,481,Meena Reddy,Half Marathon,F,02:45:26,06:00:00,5,00:42:06,10,01:20:34,15,01:52:37,21.1,02:45:26
482,9000000482,78,Team Stride,482,Suganya Sundaram,10K,F,00:55:06,06:00:00,2.5,00:13:57,5,00:27:49,7.5,00:42:03,10,00:55:06
483,9000000483,162,Team Sprint,483,Sangeetha Annamalai,5K,M,00:34:40,06:00:00,1.25,00:08:14,2.5,00:16:42,3.75,00:25:26,5,00:34:40
484,9000000484,69,Team Stride,484,Arun Annamalai,10K,F,00:53:42,06:00:00,2.5,00:13:38,5,00:26:01,7.5,00:40:26,10,00:53:42
485,9000000485,21,Team Stride,485,Nithya Iyer,10K,F,00:47:51,06:00:00,2.5,00:13:14,5,00:23:27,7.5,00:36:38,10,00:47:51
486,9000000486,109,Team Sprint,486,Prakash Annamalai,5K,M,00:30:31,06:00:00,1.25,00:07:36,2.5,00:15:40,3.75,00:23:19,5,00:30:31
487,9000000487,135,Team Endurance,487,Kumar Nair,Half Marathon,M,02:19:47,06:00:00,5,00:33:19,10,01:08:01,15,01:37:30,21.1,02:19:47
488,9000000488,310,Team Endurance,488,Ganesh Rajan,Half Marathon,M,03:18:41,06:00:00,5,00:44:49,10,01:34:50,15,02:16:55,21.1,03:18:41
489,9000000489,18,Team Stride,489,Vijay Iyengar,10K,M,00:47:43,06:00:00,2.5,00:13:02,5,00:25:15,7.5,00:37:05,10,00:47:43
490,9000000490,133,Team Sprint,490,Prakash Ramasamy,5K,F,00:32:12,06:00:00,1.25,00:08:05,2.5,00:16:45,3.75,00:23:19,5,00:32:12
491,9000000491,111,Team Stride,491,Rajan Kumar,10K,F,00:59:20,06:00:00,2.5,00:15:57,5,00:28:03,7.5,00:42:44,10,00:59:20
492,9000000492,261,Team Endurance,492,Kavitha Pandian,Half Marathon,M,03:03:07,06:00:00,5,00:41:17,10,01:28:10,15,02:05:08,21.1,03:03:07
493,9000000493,80,Team Sprint,493,Priya Nair,5K,F,00:28:31,06:00:00,1.25,00:06:31,2.5,00:13:46,3.75,00:21:18,5,00:28:31
494,9000000494,242,Team Sprint,494,Arun Krishnan,5K,M,00:42:45,06:00:00,1.25,00:09:33,2.5,00:21:43,3.75,00:33:10,5,00:42:45
495,9000000495,36,Team Sprint,495,Murugan Reddy,5K,M,00:23:30,06:00:00,1.25,00:06:27,2.5,00:11:58,3.75,00:16:56,5,00:23:30
496,9000000496,132,Team Sprint,496,Vijay Selvan,5K,F,00:32:04,06:00:00,1.25,00:08:04,2.5,00:15:51,3.75,00:23:07,5,00:32:04
497,9000000497,303,Team Endurance,497,Ashok Krishnan,Half Marathon,F,03:16:30,06:00:00,5,00:48:54,10,01:33:41,15,02:16:26,21.1,03:16:30
498,9000000498,212,Team Endurance,498,Ramesh Natarajan,Half Marathon,F,02:46:26,06:00:00,5,00:39:57,10,01:20:42,15,01:56:45,21.1,02:46:26
499,9000000499,214,Team Stride,499,Lakshmi Kumar,10K,F,01:12:44,06:00:00,2.5,00:20:06,5,00:34:58,7.5,00:56:22,10,01:12:44
500,9000000500,235,Team Endurance,500,Murugan Devi,Half Marathon,F,02:54:44,06:00:00,5,00:42:06,10,01:20:44,15,02:04:14,21.1,02:54:44
501,9000000501,289,Team Endurance,501,Mythili Arumugam,Half Marathon,F,03:12:19,06:00:00,5,00:44:15,10,01:29:57,15,02:18:25,21.1,03:12:19
502,9000000502,49,Team Sprint,502,Saranya Pandian,5K,M,00:25:16,06:00:00,1.25,00:05:40,2.5,00:13:19,3.75,00:18:53,5,00:25:16
503,9000000503,135,Team Stride,503,Vijay Devi,10K,F,01:01:09,06:00:00,2.5,00:14:20,5,00:31:17,7.5,00:45:07,10,01:01:09
504,9000000504,89,Team Stride,504,Sangeetha Krishnan,10K,F,00:56:05,06:00:00,2.5,00:15:07,5,00:26:37,7.5,00:43:43,10,00:56:05
505,9000000505,311,Team Endurance,505,Nithya Sundaram,Half Marathon,F,03:19:12,06:00:00,5,00:49:00,10,01:29:57,15,02:19:29,21.1,03:19:12
506,9000000506,97,Team Stride,506,Saranya Iyer,10K,F,00:57:05,06:00:00,2.5,00:13:51,5,00:28:27,7.5,00:43:16,10,00:57:05
507,9000000507,216,Team Stride,507,Priya Subramanian,10K,F,01:13:08,06:00:00,2.5,00:19:10,5,00:34:44,7.5,00:56:21,10,01:13:08
508,9000000508,6,Team Sprint,508,Meena Devi,5K,F,00:20:50,06:00:00,1.25,00:05:23,2.5,00:10:12,3.75,00:16:13,5,00:20:50
509,9000000509,100,Team Stride,509,Priya Nair,10K,M,00:57:14,06:00:00,2.5,00:15:56,5,00:29:58,7.5,00:44:21,10,00:57:14
510,9000000510,187,Team Stride,510,Malathi Rajan,10K,F,01:07:40,06:00:00,2.5,00:15:49,5,00:35:27,7.5,00:51:31,10,01:07:40
511,9000000511,291,Team Sprint,511,Indira Devi,5K,M,00:46:42,06:00:00,1.25,00:11:51,2.5,00:22:42,3.75,00:36:12,5,00:46:42
512,9000000512,153,Team Sprint,512,Vignesh Natarajan,5K,F,00:34:03,06:00:00,1.25,00:08:53,2.5,00:16:34,3.75,00:25:37,5,00:34:03
